"time","Spot_Price","Solar_photovoltaic","Combined_cycle","fe_year"
2014-01-01,20.02,7.631801,53.5346,2014
2014-01-02,5.13,3.836442,52.322227,2014
2014-01-03,15.3,8.673179,51.254562,2014
2014-01-04,21.5,8.813196,32.862777,2014
2014-01-05,5,10.878603,41.422898,2014
2014-01-06,25,14.575066,44.002059,2014
2014-01-07,24.8,15.038529,61.4529,2014
2014-01-08,35.44,16.509065,50.235866,2014
2014-01-09,26.46,13.48375,67.803967,2014
2014-01-10,44.95,9.63723,78.567867,2014
2014-01-11,55.69,11.343641,59.293168,2014
2014-01-12,46.73,11.090636,37.154746,2014
2014-01-13,37.5,8.208454,59.456535,2014
2014-01-14,7.4,7.283451,46.121797,2014
2014-01-15,44.86,6.902819,67.316523,2014
2014-01-16,29.12,7.648331,62.433983,2014
2014-01-17,27.93,11.94532,62.244389,2014
2014-01-18,53.64,9.120161,49.935804,2014
2014-01-19,54,11.021692,50.534291,2014
2014-01-20,26.62,17.31775,66.195412,2014
2014-01-21,47.5,10.746462,85.020088,2014
2014-01-22,45,10.110534,91.434886,2014
2014-01-23,45.69,20.917216,71.019965,2014
2014-01-24,44.17,17.907167,57.36074,2014
2014-01-25,25,16.660713,36.819803,2014
2014-01-26,36.69,18.287051,41.157365,2014
2014-01-27,4.69,16.418597,45.27289,2014
2014-01-28,3.5,11.395691,31.54384,2014
2014-01-29,1,12.132648,103.908437,2014
2014-01-30,29.69,20.82357,62.906062,2014
2014-01-31,30,11.159963,89.398126,2014
2014-02-01,22.69,12.262597,35.66705,2014
2014-02-02,24.69,22.786247,63.177557,2014
2014-02-03,28.36,11.120897,75.416051,2014
2014-02-04,15.98,11.883014,65.526283,2014
2014-02-05,0.1,11.845261,49.831451,2014
2014-02-06,3,15.568855,43.414586,2014
2014-02-07,0.5,18.011583,36.217905,2014
2014-02-08,3,9.360108,27.244768,2014
2014-02-09,0.2,5.652344,32.700784,2014
2014-02-10,0,17.013106,41.646075,2014
2014-02-11,0.51,6.192486,78.209461,2014
2014-02-12,14,13.733092,68.594312,2014
2014-02-13,0.5,14.157042,50.041828,2014
2014-02-14,0.5,16.444431,42.55992,2014
2014-02-15,6,12.893458,60.770643,2014
2014-02-16,40.1,16.820627,55.033705,2014
2014-02-17,25,15.406473,81.731418,2014
2014-02-18,46,10.999624,77.566098,2014
2014-02-19,18,25.376744,71.559965,2014
2014-02-20,7,15.57282,50.57461,2014
2014-02-21,5.5,20.958747,51.797204,2014
2014-02-22,49,24.388962,41.286869,2014
2014-02-23,21.5,27.395978,35.457496,2014
2014-02-24,13.1,14.042031,65.917725,2014
2014-02-25,16.3,15.897581,41.491825,2014
2014-02-26,10,21.200097,68.904107,2014
2014-02-27,26,11.490125,76.653177,2014
2014-02-28,5.78,15.90907,33.600995,2014
2014-03-01,4.73,7.461922,33.296097,2014
2014-03-02,1.19,14.21254,31.534713,2014
2014-03-03,0,20.297958,30.91638,2014
2014-03-04,1,22.863774,32.65455,2014
2014-03-05,2,23.767319,68.247471,2014
2014-03-06,35.1,29.528031,74.039657,2014
2014-03-07,36.4,30.115854,69.066736,2014
2014-03-08,33.7,30.750951,35.350227,2014
2014-03-09,11,26.662717,42.406044,2014
2014-03-10,22.69,30.796825,60.348311,2014
2014-03-11,20,28.589643,58.492528,2014
2014-03-12,29.7,21.461515,58.324031,2014
2014-03-13,37,21.630234,83.500814,2014
2014-03-14,39,21.61922,78.107034,2014
2014-03-15,35.7,30.117321,39.007696,2014
2014-03-16,23.2,30.798152,42.839849,2014
2014-03-17,35.01,30.520573,67.850002,2014
2014-03-18,43.56,28.649401,48.11629,2014
2014-03-19,22,26.736346,55.818365,2014
2014-03-20,42.3,26.753506,54.057157,2014
2014-03-21,31.15,21.503574,45.323438,2014
2014-03-22,36.1,19.462289,33.200559,2014
2014-03-23,17,30.837775,40.027364,2014
2014-03-24,36,21.991612,41.842657,2014
2014-03-25,10.03,20.503923,37.844265,2014
2014-03-26,6,24.846996,51.916004,2014
2014-03-27,38,26.488998,94.980828,2014
2014-03-28,38.88,15.662772,47.788599,2014
2014-03-29,30.4,13.187164,35.592559,2014
2014-03-30,33.2,16.546483,39.352617,2014
2014-03-31,28.64,21.605236,63.385205,2014
2014-04-01,28,16.874687,37.621274,2014
2014-04-02,22.1,10.921693,65.493115,2014
2014-04-03,34.1,18.312466,51.931716,2014
2014-04-04,9,25.029462,43.794722,2014
2014-04-05,17.9,21.749287,46.758516,2014
2014-04-06,33,30.461437,52.892233,2014
2014-04-07,35.69,31.317294,57.27389,2014
2014-04-08,37.69,30.943052,55.780093,2014
2014-04-09,28,27.4554,60.783113,2014
2014-04-10,33.73,27.798129,79.597315,2014
2014-04-11,28.69,25.960344,50.06772,2014
2014-04-12,25,25.548694,40.415064,2014
2014-04-13,22.29,32.11182,50.041331,2014
2014-04-14,21.69,25.433535,53.303307,2014
2014-04-15,33.1,26.87028,68.278406,2014
2014-04-16,38.01,30.495519,76.002282,2014
2014-04-17,31.69,31.370215,42.175364,2014
2014-04-18,33.78,30.931312,47.708822,2014
2014-04-19,23.56,20.717821,47.525206,2014
2014-04-20,15.72,18.929724,48.174397,2014
2014-04-21,30.08,17.572502,58.434779,2014
2014-04-22,26.84,27.519175,47.810009,2014
2014-04-23,31,27.031401,57.864124,2014
2014-04-24,41.5,24.272298,37.473433,2014
2014-04-25,13.9,32.879174,26.872882,2014
2014-04-26,17.1,24.312286,22.991987,2014
2014-04-27,16.69,33.717808,27.834913,2014
2014-04-28,31,31.75069,39.542942,2014
2014-04-29,37.5,32.221678,60.273353,2014
2014-04-30,33.4,31.476723,49.458363,2014
2014-05-01,36.75,32.806893,49.115041,2014
2014-05-02,20.04,33.05778,47.656981,2014
2014-05-03,31,34.761032,41.776825,2014
2014-05-04,37.5,34.601844,55.73372,2014
2014-05-05,46.01,33.32359,74.517932,2014
2014-05-06,44.27,29.977374,83.212493,2014
2014-05-07,46,27.096523,107.058115,2014
2014-05-08,45.4,30.505555,83.11016,2014
2014-05-09,45.83,31.969809,82.411997,2014
2014-05-10,52.15,30.491068,54.287784,2014
2014-05-11,45.4,29.978497,53.184148,2014
2014-05-12,42.5,31.579875,60.510966,2014
2014-05-13,36.5,30.908638,40.788128,2014
2014-05-14,30.4,31.545706,41.494647,2014
2014-05-15,33.01,33.131053,43.461071,2014
2014-05-16,32.5,34.084547,41.706986,2014
2014-05-17,30.1,33.10572,36.199272,2014
2014-05-18,44.19,29.477373,54.14383,2014
2014-05-19,45.11,27.16499,49.519143,2014
2014-05-20,49.1,21.843314,67.08297,2014
2014-05-21,45.89,23.930817,37.093942,2014
2014-05-22,28.25,25.682576,33.521291,2014
2014-05-23,34.12,28.59762,48.613516,2014
2014-05-24,53.86,26.463376,53.235713,2014
2014-05-25,49.9,29.517741,53.767552,2014
2014-05-26,44.17,33.481508,53.447226,2014
2014-05-27,46.2,27.598938,62.048632,2014
2014-05-28,51.16,20.903096,49.441543,2014
2014-05-29,45.4,30.240145,59.639648,2014
2014-05-30,54.7,29.484472,52.558486,2014
2014-05-31,48.6,27.203726,41.214164,2014
2014-06-01,36.5,27.412276,51.864996,2014
2014-06-02,45.5,33.409279,65.651959,2014
2014-06-03,50.8,34.161649,79.689257,2014
2014-06-04,47.48,32.783267,62.733682,2014
2014-06-05,54.7,30.581848,66.661529,2014
2014-06-06,49.48,27.549686,42.326676,2014
2014-06-07,44.2,30.952565,45.129393,2014
2014-06-08,49.48,32.904436,50.725818,2014
2014-06-09,51.23,30.717581,53.419766,2014
2014-06-10,47,26.530197,84.219745,2014
2014-06-11,50.06,29.273762,91.550942,2014
2014-06-12,54.87,30.887978,96.73636,2014
2014-06-13,57.6,30.785968,86.040167,2014
2014-06-14,44.17,32.080385,41.39755,2014
2014-06-15,30.54,33.229029,37.270738,2014
2014-06-16,26.87,29.544621,52.842924,2014
2014-06-17,39.5,30.418501,62.64229,2014
2014-06-18,56.3,30.409842,89.770194,2014
2014-06-19,57.8,28.251683,88.663096,2014
2014-06-20,62.13,29.585805,92.626211,2014
2014-06-21,61.9,30.945257,64.632208,2014
2014-06-22,60.53,25.883216,65.335851,2014
2014-06-23,61.97,26.14288,106.706504,2014
2014-06-24,64.94,18.923143,88.828728,2014
2014-06-25,48.13,26.270948,67.765731,2014
2014-06-26,59.6,30.400391,68.778229,2014
2014-06-27,64.87,33.3514,70.673455,2014
2014-06-28,61,32.210718,43.689585,2014
2014-06-29,41.26,33.994088,40.949739,2014
2014-06-30,50.22,34.173122,60.484171,2014
2014-07-01,45.4,29.101982,49.225548,2014
2014-07-02,51.1,24.925007,72.046229,2014
2014-07-03,45.4,23.154878,72.052611,2014
2014-07-04,58.23,32.547958,66.94447,2014
2014-07-05,51.25,32.422963,46.167742,2014
2014-07-06,38.4,24.378461,52.620928,2014
2014-07-07,42.22,30.635479,63.106946,2014
2014-07-08,45.4,32.967602,70.600426,2014
2014-07-09,34.1,32.318735,48.638498,2014
2014-07-10,30.2,32.984017,54.628549,2014
2014-07-11,36,33.266236,66.437249,2014
2014-07-12,50.69,33.108746,48.399882,2014
2014-07-13,53.19,32.627442,57.931944,2014
2014-07-14,54.61,32.718235,88.346599,2014
2014-07-15,54.87,32.55269,99.391275,2014
2014-07-16,54.87,32.193149,87.939827,2014
2014-07-17,54,31.615537,77.949309,2014
2014-07-18,59.12,27.61514,79.026241,2014
2014-07-19,45.42,22.442523,45.864763,2014
2014-07-20,41.5,30.798727,45.876122,2014
2014-07-21,57.91,33.590719,79.897806,2014
2014-07-22,46.54,33.373958,88.789449,2014
2014-07-23,56,32.864267,96.805004,2014
2014-07-24,55.96,30.968091,92.961185,2014
2014-07-25,45.4,30.229771,84.379714,2014
2014-07-26,45.4,31.622001,56.014246,2014
2014-07-27,47.69,31.462997,49.855469,2014
2014-07-28,41.47,29.415128,70.176485,2014
2014-07-29,35.5,30.574418,55.210445,2014
2014-07-30,39.44,31.758246,69.593745,2014
2014-07-31,55.96,31.342689,88.341627,2014
2014-08-01,55.96,27.768663,72.487141,2014
2014-08-02,45.4,27.895908,50.518907,2014
2014-08-03,55.97,30.142073,61.767507,2014
2014-08-04,52.79,30.938061,86.470795,2014
2014-08-05,44.95,31.513135,91.950296,2014
2014-08-06,45.4,31.620526,96.613033,2014
2014-08-07,44.95,31.26311,98.756675,2014
2014-08-08,47.3,30.286061,92.748482,2014
2014-08-09,54.87,28.693955,79.135056,2014
2014-08-10,44.58,31.516347,66.340699,2014
2014-08-11,46.78,30.957997,89.54654,2014
2014-08-12,44.95,29.353994,86.053612,2014
2014-08-13,45,30.862281,74.40266,2014
2014-08-14,44.69,30.219089,87.946365,2014
2014-08-15,44.83,30.27774,62.16917,2014
2014-08-16,44.27,28.992386,60.782597,2014
2014-08-17,40.69,30.441497,69.232724,2014
2014-08-18,46.78,25.558948,83.295455,2014
2014-08-19,49.62,29.982313,88.891424,2014
2014-08-20,53.8,29.47092,82.395095,2014
2014-08-21,52.8,29.345859,90.285709,2014
2014-08-22,49.66,25.770786,84.598394,2014
2014-08-23,44.95,30.307095,69.3695,2014
2014-08-24,46.1,30.106763,66.123602,2014
2014-08-25,56.12,30.665517,78.390463,2014
2014-08-26,44.58,30.114983,67.408176,2014
2014-08-27,50.24,29.958338,95.463595,2014
2014-08-28,57.76,29.430078,106.264954,2014
2014-08-29,56.12,26.978308,106.968391,2014
2014-08-30,50,25.21397,80.165071,2014
2014-08-31,48.83,28.388531,64.729836,2014
2014-09-01,45.4,28.313966,122.210946,2014
2014-09-02,55.96,27.045184,140.356891,2014
2014-09-03,57.48,28.485514,147.829007,2014
2014-09-04,64.08,28.466624,132.286928,2014
2014-09-05,60,28.640031,151.975669,2014
2014-09-06,64.08,25.578105,91.968772,2014
2014-09-07,60,22.139166,78.808127,2014
2014-09-08,60,24.697822,125.26078,2014
2014-09-09,64.6,26.957265,137.613419,2014
2014-09-10,64.11,27.378986,129.405848,2014
2014-09-11,56.99,26.809513,103.515697,2014
2014-09-12,50.57,27.672392,95.868231,2014
2014-09-13,57.77,26.169314,64.876203,2014
2014-09-14,63.1,25.645399,60.298494,2014
2014-09-15,54.9,24.334687,103.225643,2014
2014-09-16,62.6,17.597694,72.64227,2014
2014-09-17,44.31,18.715185,86.793985,2014
2014-09-18,45.4,21.165001,89.697068,2014
2014-09-19,45.5,18.71218,91.827001,2014
2014-09-20,55.87,22.027523,77.329078,2014
2014-09-21,64.43,17.720138,65.542435,2014
2014-09-22,44.2,15.13869,96.462943,2014
2014-09-23,59.24,18.746609,105.87441,2014
2014-09-24,55.28,20.594125,74.096085,2014
2014-09-25,46.23,25.442735,74.836353,2014
2014-09-26,48.29,23.815549,94.245209,2014
2014-09-27,54.87,15.226767,64.263205,2014
2014-09-28,57.37,13.818052,71.555757,2014
2014-09-29,64.89,18.088375,118.073452,2014
2014-09-30,68.39,21.830116,105.612054,2014
2014-10-01,47.9,19.263727,77.861869,2014
2014-10-02,46,21.111696,90.15718,2014
2014-10-03,64.16,25.25378,100.044076,2014
2014-10-04,67.93,22.488,64.225767,2014
2014-10-05,44.27,23.1004,53.777025,2014
2014-10-06,43.52,24.786417,62.531149,2014
2014-10-07,30,23.36106,62.256103,2014
2014-10-08,38.99,21.539163,60.256038,2014
2014-10-09,32.53,17.556953,93.341591,2014
2014-10-10,67.2,14.860658,108.272939,2014
2014-10-11,69.91,15.846226,69.210477,2014
2014-10-12,64.27,15.641637,51.598129,2014
2014-10-13,41.14,14.334254,78.283304,2014
2014-10-14,40,16.302996,93.237773,2014
2014-10-15,30,13.205453,58.582197,2014
2014-10-16,29.87,20.026877,58.873248,2014
2014-10-17,30.02,25.02607,58.481339,2014
2014-10-18,41.26,23.627114,52.832862,2014
2014-10-19,49.01,21.642153,62.717827,2014
2014-10-20,33.5,22.456221,124.581672,2014
2014-10-21,67.26,22.94849,115.584852,2014
2014-10-22,36.12,24.900072,84.97726,2014
2014-10-23,59.94,24.75454,87.522066,2014
2014-10-24,44.92,23.719051,91.804824,2014
2014-10-25,63.69,23.727123,71.61713,2014
2014-10-26,54.87,22.786915,80.617842,2014
2014-10-27,60.12,21.724112,102.189181,2014
2014-10-28,53.28,18.428565,100.371888,2014
2014-10-29,46.98,21.152687,116.697523,2014
2014-10-30,59.94,21.636368,99.528691,2014
2014-10-31,43.11,20.73142,77.451407,2014
2014-11-01,56.71,18.898575,80.841002,2014
2014-11-02,54.87,15.524068,76.364727,2014
2014-11-03,46.54,15.173687,64.22311,2014
2014-11-04,29.18,12.141794,76.777596,2014
2014-11-05,35.81,20.962133,84.518215,2014
2014-11-06,59.53,19.694336,85.527425,2014
2014-11-07,28.21,12.017681,90.376642,2014
2014-11-08,59.94,9.955588,67.865126,2014
2014-11-09,44.83,15.782954,80.847996,2014
2014-11-10,57.59,19.117303,95.919132,2014
2014-11-11,39.8,7.614396,70.546895,2014
2014-11-12,25.14,13.030691,79.373173,2014
2014-11-13,39,10.283924,61.495304,2014
2014-11-14,29.58,9.450996,72.381078,2014
2014-11-15,35.14,15.581045,47.041804,2014
2014-11-16,15.3,14.969198,33.25844,2014
2014-11-17,24.49,16.416322,91.426219,2014
2014-11-18,61.7,17.974871,93.026346,2014
2014-11-19,45,16.518513,84.95724,2014
2014-11-20,38.4,14.805391,61.633484,2014
2014-11-21,39.34,10.302591,75.36023,2014
2014-11-22,45.6,8.230059,54.108051,2014
2014-11-23,37.5,7.884266,55.292171,2014
2014-11-24,43.82,13.361313,114.808008,2014
2014-11-25,63.69,8.296494,131.106216,2014
2014-11-26,65.73,11.560864,112.572648,2014
2014-11-27,49.64,7.015542,74.344242,2014
2014-11-28,22,5.750946,68.235296,2014
2014-11-29,46.5,9.709109,51.883088,2014
2014-11-30,29.98,7.396371,51.9115,2014
2014-12-01,26.21,14.06609,55.132229,2014
2014-12-02,29.5,16.448063,58.058443,2014
2014-12-03,43.5,10.492457,91.862856,2014
2014-12-04,58,11.257396,127.918305,2014
2014-12-05,58.01,15.842727,90.330869,2014
2014-12-06,50.1,16.864673,47.063415,2014
2014-12-07,36,19.480947,57.734552,2014
2014-12-08,49.69,18.504561,61.309176,2014
2014-12-09,30,13.536728,79.740782,2014
2014-12-10,46.01,18.53221,108.192268,2014
2014-12-11,49.5,17.574087,110.453614,2014
2014-12-12,56.69,16.903515,74.038684,2014
2014-12-13,45.14,7.802997,57.383908,2014
2014-12-14,48,4.091817,72.73341,2014
2014-12-15,47.51,10.932302,104.409237,2014
2014-12-16,48.42,10.156848,67.968946,2014
2014-12-17,42.07,13.419402,70.195173,2014
2014-12-18,45.02,14.203227,84.017353,2014
2014-12-19,59.1,14.156702,82.883012,2014
2014-12-20,54.87,13.52818,59.710187,2014
2014-12-21,47.41,16.546679,63.240444,2014
2014-12-22,49.58,15.309006,92.65529,2014
2014-12-23,49.01,14.268012,91.865359,2014
2014-12-24,50.2,14.22836,63.301145,2014
2014-12-25,54.1,13.908815,56.774676,2014
2014-12-26,30,17.37667,76.156566,2014
2014-12-27,49,12.114175,49.314363,2014
2014-12-28,8.25,11.041405,44.384857,2014
2014-12-29,13.25,20.378527,50.687833,2014
2014-12-30,25.13,20.306808,71.489052,2014
2014-12-31,48.76,20.56642,56.129568,2014
2015-01-01,50.1,19.649742,77.053919,2015
2015-01-02,47.34,18.686983,95.763421,2015
2015-01-03,52.1,20.239403,80.2515,2015
2015-01-04,39.82,19.884029,71.946853,2015
2015-01-05,56.06,17.977904,112.886007,2015
2015-01-06,57.98,14.125882,79.974161,2015
2015-01-07,52.85,13.932499,146.746534,2015
2015-01-08,61.5,16.280739,137.593793,2015
2015-01-09,56.73,19.249303,106.957692,2015
2015-01-10,45.28,19.557534,85.244982,2015
2015-01-11,44.39,17.898228,69.792283,2015
2015-01-12,48.96,16.583594,84.141144,2015
2015-01-13,46.17,16.903485,97.641985,2015
2015-01-14,48.04,15.814403,100.400978,2015
2015-01-15,39,13.196557,52.779303,2015
2015-01-16,36,13.234585,62.346371,2015
2015-01-17,36.54,19.736976,65.330106,2015
2015-01-18,36.24,6.092003,69.465627,2015
2015-01-19,38.24,12.424984,87.398826,2015
2015-01-20,46.67,10.652312,129.573097,2015
2015-01-21,60.01,12.986167,86.156018,2015
2015-01-22,39.96,15.396263,78.945621,2015
2015-01-23,44.45,21.660548,73.854233,2015
2015-01-24,44.01,22.209148,50.428468,2015
2015-01-25,39.79,22.564314,44.937745,2015
2015-01-26,40.84,21.009435,79.954409,2015
2015-01-27,52.1,20.227689,67.938094,2015
2015-01-28,42.74,21.386315,75.509039,2015
2015-01-29,45.28,14.332172,45.059198,2015
2015-01-30,20,8.810298,40.814271,2015
2015-01-31,5,15.736763,33.494078,2015
2015-02-01,10,20.256167,53.323385,2015
2015-02-02,42.47,9.58335,65.712873,2015
2015-02-03,31.5,12.575121,61.61574,2015
2015-02-04,32.4,16.968586,69.038445,2015
2015-02-05,27.21,22.035777,73.635913,2015
2015-02-06,41.27,19.474455,96.04987,2015
2015-02-07,53.68,12.087536,96.709176,2015
2015-02-08,50.42,22.361836,65.0903,2015
2015-02-09,34.23,21.08929,83.984079,2015
2015-02-10,50.3,15.408859,103.966544,2015
2015-02-11,50.01,13.32271,122.967292,2015
2015-02-12,64.1,12.332635,123.726417,2015
2015-02-13,59,19.260695,68.934359,2015
2015-02-14,41.3,10.732195,42.545585,2015
2015-02-15,27.5,12.879744,48.431303,2015
2015-02-16,43.2,14.526337,76.691867,2015
2015-02-17,39.1,13.105931,46.480231,2015
2015-02-18,28.2,18.379549,73.321317,2015
2015-02-19,47.54,23.459477,98.511089,2015
2015-02-20,48.15,19.116607,79.914327,2015
2015-02-21,50.03,15.480997,49.028862,2015
2015-02-22,12.4,24.891416,47.236234,2015
2015-02-23,24.99,14.2124,44.229653,2015
2015-02-24,12.4,23.592482,53.915332,2015
2015-02-25,30.01,20.433902,49.394903,2015
2015-02-26,35.1,19.425679,56.123798,2015
2015-02-27,42.01,24.952974,48.779732,2015
2015-02-28,34.8,22.280809,47.676748,2015
2015-03-01,35.62,21.611498,48.620236,2015
2015-03-02,20.17,21.854445,74.255113,2015
2015-03-03,53.1,22.937035,89.269504,2015
2015-03-04,43.99,24.278632,51.773968,2015
2015-03-05,15.99,29.950963,56.855415,2015
2015-03-06,39,30.585409,86.734282,2015
2015-03-07,47.1,29.736042,66.542631,2015
2015-03-08,49.29,26.19204,58.441316,2015
2015-03-09,37.5,27.409824,71.303473,2015
2015-03-10,47.96,29.287182,68.143041,2015
2015-03-11,47.96,29.470419,66.12928,2015
2015-03-12,47.96,28.59485,67.549314,2015
2015-03-13,38.55,25.733594,47.979831,2015
2015-03-14,44.2,25.298026,47.645848,2015
2015-03-15,43.1,23.829455,59.4891,2015
2015-03-16,48.9,28.444758,91.858685,2015
2015-03-17,48.31,17.533033,63.372622,2015
2015-03-18,44.66,8.568135,64.843098,2015
2015-03-19,36.28,10.953363,55.150011,2015
2015-03-20,35.35,9.215977,50.209794,2015
2015-03-21,45.6,11.022587,58.444802,2015
2015-03-22,42,12.733925,54.667674,2015
2015-03-23,50.77,11.392052,81.505311,2015
2015-03-24,33,11.80474,63.429426,2015
2015-03-25,39.5,24.594115,49.93489,2015
2015-03-26,41.45,21.741925,54.779206,2015
2015-03-27,39.5,29.001726,54.845592,2015
2015-03-28,49.59,31.341842,49.172219,2015
2015-03-29,34.5,27.839864,47.672146,2015
2015-03-30,31.1,28.635062,54.363414,2015
2015-03-31,39.5,31.669309,44.219454,2015
2015-04-01,24.65,31.724606,46.497614,2015
2015-04-02,31.55,31.405497,51.389495,2015
2015-04-03,37.1,27.754562,65.873404,2015
2015-04-04,39.69,27.934238,53.734257,2015
2015-04-05,30,29.730571,53.133187,2015
2015-04-06,43.25,20.945943,53.577717,2015
2015-04-07,41.1,25.12819,55.565352,2015
2015-04-08,41.55,22.514317,47.526501,2015
2015-04-09,50,14.861469,56.847045,2015
2015-04-10,54.1,23.316658,66.771302,2015
2015-04-11,51.87,19.226155,71.419023,2015
2015-04-12,50.74,26.551074,59.881636,2015
2015-04-13,40.54,28.600217,61.20767,2015
2015-04-14,40.1,23.638002,56.085322,2015
2015-04-15,42.53,14.333073,79.994136,2015
2015-04-16,55.54,19.236384,78.552424,2015
2015-04-17,54.98,26.563738,88.073521,2015
2015-04-18,56.26,27.176274,65.800842,2015
2015-04-19,49.9,29.480947,65.128357,2015
2015-04-20,57.01,32.413049,71.800291,2015
2015-04-21,42.9,27.836942,55.389313,2015
2015-04-22,41.7,24.552385,76.290706,2015
2015-04-23,59.85,30.554437,84.607294,2015
2015-04-24,58.75,22.120136,93.714062,2015
2015-04-25,56,17.310607,82.213498,2015
2015-04-26,37.52,16.342927,83.896524,2015
2015-04-27,37.52,22.075584,61.972998,2015
2015-04-28,51.88,30.444492,85.769216,2015
2015-04-29,60.01,30.956291,87.546613,2015
2015-04-30,57.88,31.181351,62.950155,2015
2015-05-01,43.49,24.179417,70.476697,2015
2015-05-02,50.9,28.273968,77.465556,2015
2015-05-03,33.1,19.703994,89.470095,2015
2015-05-04,52.2,17.550903,79.374005,2015
2015-05-05,24,24.789789,69.903997,2015
2015-05-06,57,33.837646,97.840993,2015
2015-05-07,56,33.002153,64.92144,2015
2015-05-08,34,29.747711,57.158076,2015
2015-05-09,56.57,32.779608,74.913619,2015
2015-05-10,48.88,32.472783,61.861563,2015
2015-05-11,53.85,32.438573,72.424593,2015
2015-05-12,51.37,31.588204,74.827694,2015
2015-05-13,49.06,27.31579,64.961155,2015
2015-05-14,55.19,28.730814,51.907692,2015
2015-05-15,31.4,32.806745,43.387308,2015
2015-05-16,43,33.924827,43.487787,2015
2015-05-17,29.6,34.067585,56.050986,2015
2015-05-18,51,31.725592,80.263155,2015
2015-05-19,41.97,25.283544,48.298758,2015
2015-05-20,41.98,30.105087,49.406925,2015
2015-05-21,43.25,32.799785,44.874441,2015
2015-05-22,45.1,32.69176,47.81833,2015
2015-05-23,38.4,32.597263,42.484753,2015
2015-05-24,30.6,25.141131,52.82436,2015
2015-05-25,42.1,28.249936,71.428943,2015
2015-05-26,49.98,33.101677,55.267862,2015
2015-05-27,47.08,33.333537,53.426417,2015
2015-05-28,50.8,32.795034,64.654281,2015
2015-05-29,51,26.97382,66.19838,2015
2015-05-30,54.05,31.146681,59.087613,2015
2015-05-31,52.42,30.937074,55.039996,2015
2015-06-01,53.01,30.368323,65.355366,2015
2015-06-02,52.95,31.730605,63.775041,2015
2015-06-03,53.5,30.98435,70.642856,2015
2015-06-04,56.7,32.683573,71.874084,2015
2015-06-05,54.07,32.171329,74.794431,2015
2015-06-06,50.89,30.941887,59.8378,2015
2015-06-07,48.53,31.107136,59.606069,2015
2015-06-08,53.75,29.462596,78.26467,2015
2015-06-09,54.58,26.20176,75.553537,2015
2015-06-10,57.8,22.097174,78.386538,2015
2015-06-11,62.22,16.561988,90.691601,2015
2015-06-12,62.69,25.285217,74.792691,2015
2015-06-13,60.21,23.630738,58.202111,2015
2015-06-14,55.67,23.06677,57.494096,2015
2015-06-15,54.49,21.939051,67.382034,2015
2015-06-16,52.37,29.719373,52.673667,2015
2015-06-17,47.05,33.32666,52.977421,2015
2015-06-18,38.45,33.943451,57.572363,2015
2015-06-19,41.4,33.688488,60.086917,2015
2015-06-20,46.03,33.900801,57.131258,2015
2015-06-21,44.2,31.93872,61.89284,2015
2015-06-22,58,28.887169,77.23179,2015
2015-06-23,62.21,29.467831,78.835492,2015
2015-06-24,55.5,32.156986,78.673478,2015
2015-06-25,59.7,32.64867,100.823715,2015
2015-06-26,63.6,32.699734,99.046008,2015
2015-06-27,52.65,32.590928,73.184377,2015
2015-06-28,53.75,32.313174,66.163443,2015
2015-06-29,48.79,31.716614,99.438217,2015
2015-06-30,59.75,31.975126,89.386241,2015
2015-07-01,59.52,30.427036,90.344298,2015
2015-07-02,60.12,28.301575,127.091019,2015
2015-07-03,60.61,31.291309,85.927276,2015
2015-07-04,59.69,30.697284,83.181441,2015
2015-07-05,61.11,30.311339,66.724359,2015
2015-07-06,49.99,30.890865,128.905606,2015
2015-07-07,62.7,30.723919,159.063617,2015
2015-07-08,60.53,31.334014,130.315062,2015
2015-07-09,49.99,32.183347,138.780861,2015
2015-07-10,64.69,32.423866,138.03458,2015
2015-07-11,60.25,32.143934,80.461954,2015
2015-07-12,61.78,32.421687,73.486885,2015
2015-07-13,61.26,32.315839,157.699077,2015
2015-07-14,61.1,31.844675,153.025579,2015
2015-07-15,60.43,30.570614,160.592099,2015
2015-07-16,63.77,28.198925,165.502453,2015
2015-07-17,63,23.482341,171.622931,2015
2015-07-18,69.48,28.199487,98.523016,2015
2015-07-19,69.01,29.424759,74.537679,2015
2015-07-20,63.29,30.473804,169.922114,2015
2015-07-21,65.74,29.458131,186.309365,2015
2015-07-22,65.74,30.035879,176.858385,2015
2015-07-23,61.23,30.722631,166.777262,2015
2015-07-24,64.1,30.956443,100.187401,2015
2015-07-25,47.85,31.17808,60.357138,2015
2015-07-26,62.1,31.249272,57.076244,2015
2015-07-27,47.55,31.19369,105.491773,2015
2015-07-28,61.98,31.006685,118.539793,2015
2015-07-29,61.98,29.866563,126.58241,2015
2015-07-30,49.1,26.750623,92.843575,2015
2015-07-31,55.01,23.079088,78.047062,2015
2015-08-01,49,29.614937,64.050416,2015
2015-08-02,52.54,30.297267,53.652322,2015
2015-08-03,61.98,25.437614,101.700988,2015
2015-08-04,62.47,30.171738,116.720523,2015
2015-08-05,63.48,29.897985,95.762561,2015
2015-08-06,62.47,26.949088,136.284334,2015
2015-08-07,63.6,23.523272,121.88064,2015
2015-08-08,52,17.167825,70.577096,2015
2015-08-09,46.94,24.139784,67.988993,2015
2015-08-10,51.25,27.668267,114.604993,2015
2015-08-11,63.29,26.69225,113.23989,2015
2015-08-12,62.01,24.658495,111.403784,2015
