"time","Spot_Price","Solar_photovoltaic","Combined_cycle","Other_renewables","input_baleares","Cogeneration","Steam_turbine","exports_portugal","saldo_portugal","exports_francia","imports_portugal","Hydroelectric","saldo_francia","fe_year"
2014-07-02,51.1,24.925007,72.046229,10.984199,4611.081,71.624981,5.714982,-24989.003,-16516.587,-7.377,8472.416,77.747945,26571.28,2014
2014-07-03,45.4,23.154878,72.052611,11.04794,4831.403,71.24843,6.056715,-23947.95,-14979.685,-8.664,8968.265,74.592532,26722.659,2014
2014-07-04,58.23,32.547958,66.94447,10.990879,4548.527,73.435042,6.159834,-31385.353,-25219.35,-11.857,6166.003,81.425671,25458.406,2014
2014-07-05,51.25,32.422963,46.167742,11.474721,4694.63,62.995234,5.766293,-32296.559,-23325.548,-137.043,8971.011,71.954549,20894.812,2014
2014-07-06,38.4,24.378461,52.620928,11.842924,3949.907,57.929387,4.707618,-20438.972,-12510.319,-393.123,7928.653,67.735832,19840.907,2014
2014-07-07,42.22,30.635479,63.106946,11.518567,4866.436,69.929105,5.964414,-22178.857,-10735.573,-1143.186,11443.284,77.338647,21200.911,2014
2014-07-08,45.4,32.967602,70.600426,11.837502,5044.637,72.133657,5.925027,-22399.632,-11073.457,-260.264,11326.175,84.388207,21872.023,2014
2014-07-09,34.1,32.318735,48.638498,11.725179,4981.608,69.332244,5.814552,-27990.214,-18238.1,-3610.65,9752.114,68.87914,12811.185,2014
2014-07-10,30.2,32.984017,54.628549,11.267551,4747.075,69.020744,6.594062,-31473.887,-23617.026,-3836.922,7856.861,72.288694,9207.877,2014
2014-07-11,36,33.266236,66.437249,10.874537,4904.841,71.246673,6.481462,-30138.984,-21372.496,-3252.554,8766.488,70.484541,10690.968,2014
2014-07-12,50.69,33.108746,48.399882,11.000901,4577.472,64.735051,5.723553,-32395.844,-26562.479,-2387.883,5833.365,72.100431,20558.673,2014
2014-07-13,53.19,32.627442,57.931944,10.679744,3653.165,62.748462,4.856466,-21487.511,-14224.261,-623.896,7263.25,65.243691,24266.755,2014
2014-07-14,54.61,32.718235,88.346599,10.687892,4964.112,71.287917,6.162395,-26655.938,-19494.946,-390.547,7160.992,83.915406,27781.741,2014
2014-07-15,54.87,32.55269,99.391275,10.561696,3685.306,73.893441,6.242137,-32314.581,-27787.38,-23.633,4527.201,88.058843,27740.221,2014
2014-07-16,54.87,32.193149,87.939827,10.423127,4997.592,72.833723,6.470027,-29341.427,-26279.371,-14.441,3062.056,88.878328,26753.651,2014
2014-07-17,54,31.615537,77.949309,10.291792,4933.008,72.635375,6.243593,-38862.559,-33746.192,-162.536,5116.367,84.015704,27620.586,2014
2014-07-18,59.12,27.61514,79.026241,11.08788,5261.501,73.785549,6.120954,-38116.713,-33371.876,-583.952,4744.837,81.441051,22032.109,2014
2014-07-19,45.42,22.442523,45.864763,11.234206,5198.428,62.611049,5.542819,-23914.057,-10050.469,-814.783,13863.588,67.750252,21942.562,2014
2014-07-20,41.5,30.798727,45.876122,10.839679,5248.714,58.380223,4.495216,-25295.633,-22020.993,-1766.375,3274.64,59.663496,22978.298,2014
2014-07-21,57.91,33.590719,79.897806,10.804586,5628.398,69.979789,5.922785,-35234.266,-28574.076,-2372.005,6660.19,78.879386,19863.188,2014
2014-07-22,46.54,33.373958,88.789449,10.061401,5465.751,72.226759,6.222673,-38037.516,-31984.204,-3295.145,6053.312,84.011542,22202.842,2014
2014-07-23,56,32.864267,96.805004,10.242471,5388.897,72.618633,6.501066,-26796.294,-15293.757,-2462.939,11502.537,91.107073,21887.472,2014
2014-07-24,55.96,30.968091,92.961185,10.321238,5518.498,70.933209,6.224446,-25186.377,-11907.533,-1597.704,13278.844,84.715297,22345.844,2014
2014-07-25,45.4,30.229771,84.379714,10.138049,5557.032,69.770137,6.407569,-38552.646,-27875.62,-1238.927,10677.026,94.375808,22212.184,2014
2014-07-26,45.4,31.622001,56.014246,9.947668,5446.699,61.722393,5.768238,-38135.298,-27955.306,-423.255,10179.992,74.317902,22187.23,2014
2014-07-27,47.69,31.462997,49.855469,10.852145,4881.687,58.094797,4.911532,-35916.908,-27543.815,-1439.321,8373.093,54.748068,23834.678,2014
2014-07-28,41.47,29.415128,70.176485,11.319978,5438.318,66.533378,5.854933,-43928.066,-36913.117,-1225.113,7014.949,68.497102,24052.998,2014
2014-07-29,35.5,30.574418,55.210445,11.633287,5441.429,67.499545,6.108057,-35461.564,-26238.888,-1711.009,9222.676,59.179227,24115.492,2014
2014-07-30,39.44,31.758246,69.593745,11.359394,4839.048,68.387116,6.23241,-39993.318,-31048.042,-720.122,8945.276,70.611111,23919.511,2014
2014-07-31,55.96,31.342689,88.341627,11.569067,5035.392,68.765265,6.016725,-39654.701,-33493.265,-236.988,6161.436,83.457668,24158.77,2014
2014-08-01,55.96,27.768663,72.487141,11.439836,5428.037,68.356148,6.023613,-27037.34,-20993.395,-310.453,6043.945,72.259984,24567.571,2014
2014-08-02,45.4,27.895908,50.518907,11.558091,5202.705,61.904235,5.339291,-24972.744,-19082.086,-386.867,5890.658,61.768865,23775.574,2014
2014-08-03,55.97,30.142073,61.767507,11.492853,5044.723,56.998846,4.584156,-28170.838,-23785.183,-104.301,4385.655,55.569945,25699.658,2014
2014-08-04,52.79,30.938061,86.470795,11.918387,5608.182,64.043585,6.075611,-25287.992,-14983.446,-46.371,10304.546,75.055728,19632.804,2014
2014-08-05,44.95,31.513135,91.950296,11.762977,5582.605,66.071475,5.87908,-22614.762,-11813.743,-2.613,10801.019,77.447638,22885.491,2014
2014-08-06,45.4,31.620526,96.613033,11.640462,5800.249,66.022314,5.773097,-23565.318,-10833.823,-5.565,12731.495,78.423849,22892.847,2014
2014-08-07,44.95,31.26311,98.756675,11.347957,5731.819,66.363985,5.909688,-21734.698,-9560.548,-2.681,12174.15,85.995915,22357.841,2014
2014-08-08,47.3,30.286061,92.748482,11.295267,5812.733,66.894751,6.164343,-32352.149,-23986.459,-8.859,8365.69,72.116195,23087.361,2014
2014-08-09,54.87,28.693955,79.135056,11.408861,5860.382,61.894009,5.572323,-37495.723,-29289.462,-2.868,8206.261,62.647043,25945.673,2014
2014-08-10,44.58,31.516347,66.340699,11.513729,5565.629,58.744218,4.643996,-29887.872,-24027.877,-7.874,5859.995,59.384377,25807.259,2014
2014-08-11,46.78,30.957997,89.54654,10.728056,5907.816,64.969662,6.258246,-27087.151,-18384.7,-12.378,8702.451,79.741377,25595.174,2014
2014-08-12,44.95,29.353994,86.053612,11.113617,6156.432,65.301952,6.388051,-24634.084,-7596.985,-3.811,17037.099,65.02938,25757.181,2014
2014-08-13,45,30.862281,74.40266,10.86121,5917.061,64.182132,6.312943,-24541.018,-16719.524,-65.512,7821.494,62.469344,25804.001,2014
2014-08-14,44.69,30.219089,87.946365,10.540808,5822.496,67.214434,6.179273,-21005.73,-7037.246,-6.543,13968.484,72.813669,26320.697,2014
2014-08-15,44.83,30.27774,62.16917,10.792723,5253.984,60.341495,4.772796,-27341.753,-16975.2,-306.501,10366.553,56.10034,26570.624,2014
2014-08-16,44.27,28.992386,60.782597,11.001656,5078.246,57.52573,5.296589,-24543.046,-13959.712,-1154.379,10583.334,46.711653,29002.601,2014
2014-08-17,40.69,30.441497,69.232724,10.955115,4424.544,56.786966,4.582026,-25380.453,-22663.352,-347.042,2717.101,49.634136,23911.187,2014
2014-08-18,46.78,25.558948,83.295455,11.381725,4989.081,64.965023,6.053075,-27094.568,-16713.057,-44.055,10381.511,67.141716,28974.052,2014
2014-08-19,49.62,29.982313,88.891424,11.835471,5259.168,68.233457,6.108083,-25858.295,-12652.157,-3.45,13206.138,69.389483,29090.274,2014
2014-08-20,53.8,29.47092,82.395095,11.881471,5145.812,68.963002,6.388607,-21708.753,-12558.539,-7.526,9150.214,69.278891,28758.311,2014
2014-08-21,52.8,29.345859,90.285709,11.907259,5216.011,68.066038,6.447904,-20097.807,-10982.961,-2.684,9114.846,70.491889,28652.312,2014
2014-08-22,49.66,25.770786,84.598394,11.699417,5329.713,67.526125,6.270284,-28974.387,-21735.074,-10.715,7239.313,60.858167,28696.944,2014
2014-08-23,44.95,30.307095,69.3695,11.542704,4790.06,60.712806,5.341627,-30743.518,-24357.384,-72.976,6386.134,57.50927,28702.874,2014
2014-08-24,46.1,30.106763,66.123602,11.054321,3894.437,59.587778,4.355716,-27678.085,-23462.569,-21.146,4215.516,50.986097,28869.182,2014
2014-08-25,56.12,30.665517,78.390463,10.835593,5082.264,65.875049,6.104816,-30873.101,-23728.747,-44.532,7144.354,58.40723,28798.471,2014
2014-08-26,44.58,30.114983,67.408176,10.326136,5281.156,65.478785,6.44343,-32549.543,-20083.722,-459.156,12465.821,57.113134,28654.481,2014
2014-08-27,50.24,29.958338,95.463595,10.398902,5219.943,67.27698,6.539258,-28756.413,-13530.013,-87.249,15226.4,76.378345,27431.482,2014
2014-08-28,57.76,29.430078,106.264954,11.423858,5264.222,67.729265,6.803555,-19563.926,87.6540000000023,-76.601,19651.58,95.164557,27076.15,2014
2014-08-29,56.12,26.978308,106.968391,11.702057,5574.96,67.012418,6.617795,-18700.705,3242.792,-332.188,21943.497,73.434379,26926.911,2014
2014-08-30,50,25.21397,80.165071,11.502344,4961.606,60.882328,5.711639,-33090.31,-22564.497,-15.987,10525.813,59.436574,25093.864,2014
2014-08-31,48.83,28.388531,64.729836,11.049663,4865.79,59.735957,5.505002,-32133.731,-26539.429,-10.756,5594.302,46.126325,27347.902,2014
2014-09-01,45.4,28.313966,122.210946,11.383396,5154.192,67.516454,7.591999,-32858.059,-25168.37,-57.151,7689.689,77.371423,25525.375,2014
2014-09-02,55.96,27.045184,140.356891,11.498424,5219.251,69.709552,7.68503,-24245.77,-10315.449,-106.88,13930.321,79.430588,25344.312,2014
2014-09-03,57.48,28.485514,147.829007,11.064231,5258.865,70.864771,7.596986,-22140.575,-9124.869,-231.007,13015.706,80.724749,24414.145,2014
2014-09-04,64.08,28.466624,132.286928,11.288844,5101.1,72.57852,7.681029,-23125.564,-10395.833,-2034.429,12729.731,88.665477,24917.667,2014
2014-09-05,60,28.640031,151.975669,11.504484,5189.875,72.319998,7.648815,-26592.825,-19987.249,-2569.68,6605.576,82.929696,24307.354,2014
2014-09-06,64.08,25.578105,91.968772,11.300295,4945.752,65.941879,6.138651,-26806.754,-16802.121,-1847.792,10004.633,62.514022,24976.992,2014
2014-09-07,60,22.139166,78.808127,11.091879,4245.004,61.521569,5.76523,-35877.612,-31558.259,-730.981,4319.353,45.324278,27828.499,2014
2014-09-08,60,24.697822,125.26078,10.518849,5165.252,68.655271,6.867056,-30839.219,-25617.274,-1518.749,5221.945,85.713117,25133.607,2014
2014-09-09,64.6,26.957265,137.613419,10.296007,5001.307,71.18998,7.062991,-28024.066,-20100.921,-1347.541,7923.145,77.585573,25275.616,2014
2014-09-10,64.11,27.378986,129.405848,9.523338,5423.976,70.611695,7.3013,-23540.851,-8718.362,-1215.24,14822.489,59.488873,25232.046,2014
2014-09-11,56.99,26.809513,103.515697,8.678675,5435.942,71.998708,6.745226,-26296.931,-20106.703,-480.855,6190.228,48.77332,25126.917,2014
2014-09-12,50.57,27.672392,95.868231,10.399681,5409.505,71.706838,6.249389,-27838.48,-19203.577,-1275.014,8634.903,62.131559,25122.832,2014
2014-09-13,57.77,26.169314,64.876203,11.040533,4962.988,66.595064,5.833873,-20014.405,-4961.079,-1052.145,15053.326,61.955691,27161.677,2014
2014-09-14,63.1,25.645399,60.298494,11.082167,4772.606,63.047029,5.083962,-30849.218,-27071.419,-524.449,3777.799,42.192025,28108.064,2014
2014-09-15,54.9,24.334687,103.225643,10.678146,5364.102,70.727721,5.083401,-15696.569,9292.72,-1039.196,24989.289,60.574024,27007.951,2014
2014-09-16,62.6,17.597694,72.64227,10.385368,5383.497,71.386577,3.739337,-15846.13,10568.763,-2044.18,26414.893,38.942097,22911.436,2014
2014-09-17,44.31,18.715185,86.793985,10.666403,5461.906,68.720504,3.457898,-20565.406,1358.175,-1933.005,21923.581,45.082045,27131.078,2014
2014-09-18,45.4,21.165001,89.697068,10.712415,5283.402,72.006378,3.548438,-21047.162,6309.262,-2211.386,27356.424,44.569146,26626.038,2014
2014-09-19,45.5,18.71218,91.827001,10.97009,5437.888,74.68109,3.600678,-24060.963,-7866.527,-1814.657,16194.436,50.820465,27145.291,2014
2014-09-20,55.87,22.027523,77.329078,11.057819,5068.396,68.864131,3.606459,-23348.39,-12335.47,-1166.931,11012.92,53.336365,26161.684,2014
2014-09-21,64.43,17.720138,65.542435,11.456024,4540.968,65.738625,3.413486,-33373.829,-29409.093,-458.147,3964.736,43.302841,26309.872,2014
2014-09-22,44.2,15.13869,96.462943,11.695482,5186.203,72.204819,3.707203,-32655.41,-23545.908,-1012.169,9109.502,62.90072,23400.224,2014
2014-09-23,59.24,18.746609,105.87441,11.803082,4844.88,75.017925,3.976236,-30422.165,-23662.518,-316.062,6759.647,67.828758,23439.032,2014
2014-09-24,55.28,20.594125,74.096085,11.796448,4675.19,75.789596,3.755483,-38348.688,-31881.529,-612.335,6467.159,52.043741,22366.046,2014
2014-09-25,46.23,25.442735,74.836353,11.791626,4399.23,75.254605,3.659761,-33682.563,-27436.054,-795.734,6246.509,48.04785,22931.705,2014
2014-09-26,48.29,23.815549,94.245209,11.914863,4147.977,76.06257,3.691734,-34002.624,-28393.14,-150.833,5609.484,57.3454,26116.791,2014
2014-09-27,54.87,15.226767,64.263205,11.942277,3691.916,68.716034,4.202129,-36790.856,-33086.407,-464.033,3704.449,42.781715,25556.002,2014
2014-09-28,57.37,13.818052,71.555757,11.954632,3299.96,65.511543,4.507348,-33342.964,-30052.115,-134.252,3290.849,41.565003,27738.251,2014
2014-09-29,64.89,18.088375,118.073452,11.822364,4450.033,72.776114,6.13208,-23877.443,-17262.232,-10.706,6615.211,68.691964,23552.331,2014
2014-09-30,68.39,21.830116,105.612054,11.782285,4308.466,75.94619,6.737628,-24719.178,-18436.234,-21.231,6282.944,64.512121,20258.727,2014
2014-10-01,47.9,19.263727,77.861869,11.242523,4362.983,74.728184,6.633517,-29571.348,-26110.664,-27.334,3460.684,55.102881,19850.113,2014
2014-10-02,46,21.111696,90.15718,10.862969,4415.386,73.97595,6.835132,-28539.751,-25829.584,-24.394,2710.167,57.016123,20125.624,2014
2014-10-03,64.16,25.25378,100.044076,10.332517,4349.895,75.175611,5.919802,-22376.546,-16903.142,-18,5473.404,65.486641,20781.519,2014
2014-10-04,67.93,22.488,64.225767,10.891851,3846.527,68.123221,5.267291,-35867.919,-30556.082,-13.066,5311.837,45.698363,27092.558,2014
2014-10-05,44.27,23.1004,53.777025,10.981566,3277.844,63.662007,4.567578,-38440.881,-35163.831,-1175.196,3277.05,28.827347,18991.327,2014
2014-10-06,43.52,24.786417,62.531149,11.124152,4056.912,70.581788,6.010908,-29327.524,-20784.35,-2776.694,8543.174,38.158131,13058.628,2014
2014-10-07,30,23.36106,62.256103,10.698375,3895.473,69.577859,6.088386,-29305.368,-19662.021,-1544.892,9643.347,38.63489,14207.192,2014
2014-10-08,38.99,21.539163,60.256038,11.007803,4025.981,70.411908,6.208323,-20113.839,-5792.551,-5292.668,14321.288,35.824254,5428.353,2014
2014-10-09,32.53,17.556953,93.341591,11.562536,4235.803,71.692867,6.106209,-30378.869,-26807.825,-1500.609,3571.044,50.564287,15811.806,2014
2014-10-10,67.2,14.860658,108.272939,10.341791,4436.813,74.901459,6.01855,-21456.427,-14590.639,-334.601,6865.788,71.137602,19872.154,2014
2014-10-11,69.91,15.846226,69.210477,8.757255,3680.813,67.987139,5.304731,-22984.427,-18342.01,-410.474,4642.417,53.128104,24566.318,2014
2014-10-12,64.27,15.641637,51.598129,7.481579,3209.932,54.726894,4.574714,-14371.004,-10252.209,-2837.129,4118.795,41.445713,12004.953,2014
2014-10-13,41.14,14.334254,78.283304,7.518331,3518.856,63.01353,5.274977,-19784.991,-13746.86,-417.567,6038.131,49.960601,23146.23,2014
2014-10-14,40,16.302996,93.237773,7.874816,3144.313,67.424731,5.572966,-27109.336,-21854.108,-1029.108,5255.228,50.251189,22084.136,2014
2014-10-15,30,13.205453,58.582197,8.0206,2315.519,68.975625,5.789249,-17376.895,-8.63699999999881,-8439.419,17368.258,43.132347,-3840.525,2014
2014-10-16,29.87,20.026877,58.873248,8.987426,3186.433,66.85453,5.870064,-10935.899,18160.741,-13746.44,29096.64,51.319284,-8260.001,2014
2014-10-17,30.02,25.02607,58.481339,8.374023,3198.83,68.821789,6.338831,-8585.25,27702.459,-5219.98,36287.709,57.181099,8389.319,2014
2014-10-18,41.26,23.627114,52.832862,8.892961,3097.872,60.270336,5.481755,-13694.202,2679.156,-112.465,16373.358,54.774066,25336.408,2014
2014-10-19,49.01,21.642153,62.717827,9.077426,2747.822,55.96406,4.359729,-19957.074,-17373.05,-51.629,2584.024,51.733916,28486.098,2014
2014-10-20,33.5,22.456221,124.581672,9.071948,2128.075,67.478491,6.20019,-19102.856,-11079.95,-1035.987,8022.906,80.982334,14342.76,2014
2014-10-21,67.26,22.94849,115.584852,9.325134,2129.761,72.094002,6.200843,-23646.531,-13106.377,-1687.714,10540.154,78.202485,6779.302,2014
2014-10-22,36.12,24.900072,84.97726,8.753704,2166.739,70.44766,6.500919,-26448.639,-20553.833,-3384.13,5894.806,45.354136,6690.315,2014
2014-10-23,59.94,24.75454,87.522066,9.011893,3058.041,73.320348,6.559388,-23720.687,-17664.315,-3798.664,6056.372,50.922827,4441.975,2014
2014-10-24,44.92,23.719051,91.804824,9.926962,2915.266,72.461968,6.560836,-24972.831,-18073.522,-510.494,6899.309,66.915884,21234.224,2014
2014-10-25,63.69,23.727123,71.61713,9.828487,2417.04,65.925048,4.745867,-17612.916,-10326.116,-89.303,7286.8,47.719556,21671.994,2014
2014-10-26,54.87,22.786915,80.617842,9.524828,2289.254,63.856116,3.759737,-27434.162,-24254.684,-87.421,3179.478,38.785873,27209.505,2014
2014-10-27,60.12,21.724112,102.189181,9.783664,2389.565,70.865102,4.300232,-26864.115,-19783.829,-115.881,7080.286,65.970196,21356.006,2014
2014-10-28,53.28,18.428565,100.371888,9.80141,2896.387,70.271459,4.221505,-15559.058,-3580.457,-132.71,11978.601,57.721136,20025.79,2014
2014-10-29,46.98,21.152687,116.697523,10.569224,3176.928,71.511744,4.215475,-17104.112,-7175.083,-123.332,9929.029,66.582442,20218.473,2014
2014-10-30,59.94,21.636368,99.528691,10.462535,3258.274,71.711736,4.262776,-20440.664,-5879.051,-579.718,14561.613,52.423854,18737.148,2014
2014-10-31,43.11,20.73142,77.451407,10.40867,3229.243,70.645693,4.03066,-21224.15,-2103.047,-415.147,19121.103,41.060563,17857.003,2014
2014-11-01,56.71,18.898575,80.841002,9.992601,2777.328,63.413666,4.344608,-21602.472,-13646.293,-93.09,7956.179,39.673917,29303.973,2014
2014-11-02,54.87,15.524068,76.364727,10.108704,2249.338,57.7827,3.763423,-30009.028,-22408.625,-86.784,7600.403,34.449796,29804.287,2014
2014-11-03,46.54,15.173687,64.22311,9.960301,3110.4,66.233272,4.734815,-20656.891,1055.348,-5147.342,21712.239,36.41517,13380.975,2014
2014-11-04,29.18,12.141794,76.777596,9.570335,3042.878,66.614667,5.145485,-5361.131,14302.748,-10234.693,19663.879,57.952643,-269.728999999999,2014
2014-11-05,35.81,20.962133,84.518215,9.8651,2866.536,68.726365,4.7889,-10965.909,2918.613,-2670.825,13884.522,50.57638,18441.61,2014
2014-11-06,59.53,19.694336,85.527425,9.775921,2884.723,70.907632,5.02659,-22412.1,-2552.607,-1251.124,19859.493,61.594891,26615.557,2014
2014-11-07,28.21,12.017681,90.376642,9.63961,2846.016,69.864032,5.170968,-15147.674,1170.408,-6000.157,16318.082,65.767398,14669.267,2014
2014-11-08,59.94,9.955588,67.865126,9.369298,2403.13,63.362024,4.438589,-15591.076,8276.736,-18.815,23867.812,61.423607,29158.157,2014
2014-11-09,44.83,15.782954,80.847996,9.207647,2097.533,60.896988,3.920231,-15510.197,-5318.418,-3.187,10191.779,54.854301,31022.02,2014
2014-11-10,57.59,19.117303,95.919132,8.975676,2743.675,70.707128,4.891838,-15881.822,12145.553,-111.605,28027.375,81.33613,29495.754,2014
2014-11-11,39.8,7.614396,70.546895,9.204552,2738.059,68.629229,5.077099,-13605.481,18615.201,-356.509,32220.682,63.646952,24996.125,2014
2014-11-12,25.14,13.030691,79.373173,9.284287,2688.207,65.86151,4.930972,-17234.303,13537.964,-1624.656,30772.267,71.04859,17050.057,2014
2014-11-13,39,10.283924,61.495304,9.219266,2596.925,68.23788,5.058409,-14163.971,35243.02,-10437.486,49406.991,67.210718,4690.591,2014
2014-11-14,29.58,9.450996,72.381078,9.615099,2680.689,68.944964,5.099621,-12302.936,20157.01,-4217.049,32459.946,82.46293,15984.629,2014
2014-11-15,35.14,15.581045,47.041804,9.477321,2461.191,52.812747,5.465136,-12861.35,6138.693,-19194.084,19000.043,75.276523,-15738.237,2014
2014-11-16,15.3,14.969198,33.25844,9.137809,2223.979,47.942115,4.836555,-19441.115,-4673.149,-20851.685,14767.966,66.845367,-17676.864,2014
2014-11-17,24.49,16.416322,91.426219,9.264457,2766.614,63.979494,5.936572,-17030.658,-1382.967,-5021.741,15647.691,106.053611,14088.851,2014
2014-11-18,61.7,17.974871,93.026346,9.414155,2729.247,68.068518,6.03176,-12667.148,26136.723,-3490.787,38803.871,104.892195,20905.057,2014
2014-11-19,45,16.518513,84.95724,9.041478,2867.356,68.97516,6.599427,-7790.573,24056.75,-4214.53,31847.323,101.475708,16677.255,2014
